Chiapas	Pichucalco	17.5081744	-93.1186601
Chiapas	Pijijiapan	15.6851709	-93.2122536
Chiapas	Pueblo Nuevo Solistahuacan	17.1578347	-92.8996804
Chiapas	Rayon	17.2007984	-93.0117714
Chiapas	Reforma	14.9050479	-92.2722722
Chiapas	Sabanilla	17.2822829	-92.5517584
Chiapas	Salto de Agua	17.5583212	-92.3453716
Chiapas	San Andres Duraznal	16.7569318	-93.1292353
Chiapas	San Cristobal de las Casas	16.7366667	-92.6383333
Chiapas	San Fernando	16.8694312	-93.2070859
Chiapas	San Juan Cancuc	16.8919079	-92.3707846
Chiapas	San Lucas	16.6087477	-92.7190246
Chiapas	Santiago el Pinar	19.4215016	-102.0480439
Chiapas	Siltepec	15.557172	-92.3232036
Chiapas	Simojovel	17.1405789	-92.7108991
Chiapas	Sitala	17.0244122	-92.3058451
Chiapas	Socoltenango	16.2439259	-92.3504194
Chiapas	Solosuchiapa	17.4297762	-93.0355476
Chiapas	Soyalo	16.8905692	-92.9227329
Chiapas	Suchiapa	16.6238059	-93.1000854
Chiapas	Suchiate	14.625187	-92.243931
Chiapas	Sunuapa	17.4901243	-93.2423498
Chiapas	Tapachula	14.9	-92.2666667
Chiapas	Tapalapa	17.1898377	-93.1046141
Chiapas	Tapilula	17.2481357	-93.0173251
Chiapas	Tecpatan	17.1813742	-93.392441
Chiapas	Tenejapa	16.8180447	-92.5119384
Chiapas	Teopisca	16.5324637	-92.4699764
Chiapas	Tila	17.2980572	-92.4252829
Chiapas	Tonala	16.0867084	-93.7561196
Chiapas	Totolapa	16.5452279	-92.6829689
Chiapas	Tumbala	17.2769854	-92.3158981
Chiapas	Tuxtla Chico	14.9395349	-92.1675374
Chiapas	Tuxtla Gutierrez	16.7527778	-93.1166667
Chiapas	Tuzantan	15.146565	-92.422529
Chiapas	Tzimol	16.1822673	-92.1845482
Chiapas	Union Juarez	15.0645412	-92.0811838
Chiapas	Venustiano Carranza	16.3342522	-92.5622929
Chiapas	Villa Comaltitlan	15.2127239	-92.5762346
Chiapas	Villa Corzo	16.1853857	-93.2681856
Chiapas	Villaflores	16.232572	-93.265726
Chiapas	Yajalon	17.175506	-92.335116
Chiapas	Zinacantan	16.7594787	-92.7216306
Chihuahua	Ahumada	29.1916314	-108.1451995
Chihuahua	Aldama	28.8364812	-105.9139691
Chihuahua	Allende	26.9142489	-105.4185031
Chihuahua	Aquiles Serdan	28.5936841	-105.8873746
Chihuahua	Ascension	31.0927778	-107.9963889
Chihuahua	Bachiniva	28.7562554	-107.2537314
Chihuahua	Balleza	26.9514499	-106.3473971
Chihuahua	Batopilas	27.0254574	-107.7432679
Chihuahua	Bocoyna	27.8401224	-107.5832991
Chihuahua	Buenaventura	29.8388499	-107.4702001
Chihuahua	Camargo	27.667	-105.167
Chihuahua	Carichi	27.9169689	-107.0552036
Chihuahua	Casas Grandes	30.3776089	-107.9497751
Chihuahua	Chihuahua	28.630581	-106.0737
Chihuahua	Chinipas	27.3941742	-108.5358841
Chihuahua	Coronado	28.6007772	-106.0982022
Chihuahua	Coyame del Sotol	29.4613889	-105.0972222
Chihuahua	Cuauhtemoc	28.407471	-106.862999
Chihuahua	Cusihuiriachi	28.2394654	-106.8338631
Chihuahua	Delicias	28.189911	-105.473999
Chihuahua	Dr. Belisario Dominguez	28.155	-106.4769444
Chihuahua	El Tule	27.0558812	-106.2660299
Chihuahua	Galeana	30.1118377	-107.6136371
Chihuahua	Gomez Farias	29.3588269	-107.7362036
Chihuahua	Gran Morelos	28.2480509	-106.4928971
Chihuahua	Guachochi	26.8194444	-107.07
Chihuahua	Guadalupe	31.3899646	-106.1050652
Chihuahua	Guadalupe y Calvo	26.0902174	-106.9651726
Chihuahua	Guazapares	27.371892	-108.281371
Chihuahua	Guerrero	28.5551399	-107.4924011
Chihuahua	Hidalgo del Parral	26.9323162	-105.6666844
Chihuahua	Huejotitan	27.0557834	-106.1811164
Chihuahua	Ignacio Zaragoza	29.6459134	-107.7604514
Chihuahua	Janos	30.8889327	-108.1924159
Chihuahua	Jimenez	27.1406589	-104.9157031
Chihuahua	Juarez	31.7311292	-106.4625624
Chihuahua	Julimes	28.4242289	-105.4260644
Chihuahua	La Cruz	27.8622487	-105.1973931
Chihuahua	Lopez	29.1861976	-108.1332317
Chihuahua	Madera	29.19	-108.1413889
Chihuahua	Maguarichi	27.8569004	-107.9936421
Chihuahua	Manuel Benavides	29.1059412	-103.9030576
Chihuahua	Matachi	28.6849847	-106.137139
Chihuahua	Matamoros	26.7602729	-105.5864736
Chihuahua	Meoqui	28.2697374	-105.4808081
Chihuahua	Morelos	28.6848643	-106.0820211
Chihuahua	Moris	28.1489782	-108.5192669
Chihuahua	Namiquipa	29.2497759	-107.4129114
Chihuahua	Nonoava	27.4739917	-106.7372209
Chihuahua	Nuevo Casas Grandes	30.4125959	-107.9140329
Chihuahua	Ocampo	28.1912543	-108.364121
Chihuahua	Ojinaga	29.564449	-104.544098
Chihuahua	Praxedis G. Guerrero	31.3720602	-106.0052351
Chihuahua	Riva Palacio	28.5546209	-106.5243001
Chihuahua	Rosales	28.1854159	-105.5565554
Chihuahua	Rosario	28.6109512	-106.0743052
Chihuahua	San Francisco de Borja	27.8985474	-106.6832531
Chihuahua	San Francisco de Conchos	27.5871334	-105.3350084
Chihuahua	San Francisco del Oro	26.861545	-105.852693
Chihuahua	Santa Barbara	26.802297	-105.818849
Chihuahua	Santa Isabel	28.3430077	-106.3664096
Chihuahua	Satevo	27.9527889	-106.1104971
Chihuahua	Saucillo	28.0304503	-105.2918467
Chihuahua	Temosachic	28.9646234	-107.8353139
Chihuahua	Urique	27.2104669	-107.9175444
Chihuahua	Uruachi	27.8666899	-108.2174001
Chihuahua	Valle de Zaragoza	27.4563657	-105.8108819
Coahuila de Zaragoza	Abasolo	27.1810339	-101.4246049
Coahuila de Zaragoza	Acuna	29.3233299	-100.9513806
Coahuila de Zaragoza	Allende	28.34407	-100.851898
Coahuila de Zaragoza	Arteaga	25.4501332	-100.8490524
Coahuila de Zaragoza	Candela	26.8388667	-100.6658581
Coahuila de Zaragoza	Castanos	26.78005	-101.425697
Coahuila de Zaragoza	Cuatro Cienegas	26.9865592	-102.0636864
Coahuila de Zaragoza	Escobedo	27.2353087	-101.4129446
Coahuila de Zaragoza	Francisco I. Madero	25.7722629	-103.2694309
Coahuila de Zaragoza	Frontera	26.9279782	-101.4583701
Coahuila de Zaragoza	General Cepeda	25.3751299	-101.4739959
Coahuila de Zaragoza	Guerrero	28.3089889	-100.3807826
Coahuila de Zaragoza	Hidalgo	27.7881397	-99.8741126
Coahuila de Zaragoza	Jimenez	29.0693962	-100.6771871
Coahuila de Zaragoza	Juarez	27.6071402	-100.7263494
Coahuila de Zaragoza	Lamadrid	27.0505964	-101.7932329
Coahuila de Zaragoza	Matamoros	25.5291939	-103.2245696
Coahuila de Zaragoza	Monclova	26.9102778	-101.4222222
Coahuila de Zaragoza	Morelos	28.4070929	-100.8850709
Coahuila de Zaragoza	Muzquiz	27.87549	-101.5177
Coahuila de Zaragoza	Nadadores	27.0253414	-101.5922319
Coahuila de Zaragoza	Nava	28.4212302	-100.7638814
Coahuila de Zaragoza	Ocampo	27.3156234	-102.3965211
Coahuila de Zaragoza	Parras	25.441401	-102.174698
Coahuila de Zaragoza	Piedras Negras	28.6978762	-100.5246969
Coahuila de Zaragoza	Progreso	27.4280199	-100.9877821
Coahuila de Zaragoza	Ramos Arizpe	25.540921	-100.943102
Coahuila de Zaragoza	Sabinas	27.86	-101.12
Coahuila de Zaragoza	Sacramento	27.0033867	-101.7247054
Coahuila de Zaragoza	Saltillo	25.4267244	-100.9954254
Coahuila de Zaragoza	San Buenaventura	27.060027	-101.546624
Coahuila de Zaragoza	San Juan de Sabinas	27.9270787	-101.3023954
Coahuila de Zaragoza	San Pedro	25.75878	-102.977996
Coahuila de Zaragoza	Sierra Mojada	27.2701522	-103.6928081
Coahuila de Zaragoza	Torreon	25.5428443	-103.4067861
Coahuila de Zaragoza	Viesca	25.3384294	-102.7998254
Coahuila de Zaragoza	Villa Union	28.2237682	-100.7255689
Coahuila de Zaragoza	Zaragoza	28.4914094	-100.9195059
Colima	Armeria	18.93372	-103.953201
Colima	Colima	19.2433112	-103.7247534
Colima	Comala	19.3208333	-103.7602778
Colima	Coquimatlan	19.3	-104.1
Colima	Cuauhtemoc	19.327951	-103.60181
Colima	Ixtlahuacan	19.0022227	-103.7367866
Colima	Manzanillo	19.0522222	-104.3158333
Colima	Minatitlan	19.385179	-104.0503153
Colima	Tecoman	18.91423	-103.875198
Colima	Villa de alvarez	19.2637632	-103.7460904
Distrito Federal	alvaro Obregon	19.4	-99.2
Distrito Federal	Azcapotzalco	19.4827778	-99.1833333
Distrito Federal	Benito Juarez	19.4013959	-99.157631
Distrito Federal	Coyoacan	19.35	-99.1616667
Distrito Federal	Cuajimalpa de Morelos	19.3609486	-99.2841023
Distrito Federal	Cuauhtemoc	19.442808	-99.144008
Distrito Federal	Gustavo A. Madero	19.4822222	-99.1125
Distrito Federal	Iztacalco	19.3952778	-99.0977778
Distrito Federal	Iztapalapa	19.3583333	-99.0930556
Distrito Federal	La Magdalena Contreras	19.3333333	-99.2138889
Distrito Federal	Miguel Hidalgo	19.4066667	-99.1911111
Distrito Federal	Milpa Alta	19.191	-99.023651
Distrito Federal	Tlahuac	19.268709	-99.005013
Distrito Federal	Tlalpan	19.3083333	-99.225
Distrito Federal	Venustiano Carranza	19.4395911	-99.1131054
Distrito Federal	Xochimilco	19.274285	-99.138374
Durango	Canatlan	24.5228289	-104.7677991
Durango	Canelas	25.1210274	-106.5383771
Durango	Coneto de Comonfort	24.9798982	-104.7695431
Durango	Cuencame	24.8624799	-103.6939011
Durango	Durango	24.0277202	-104.6531759
Durango	El Oro	24.0485664	-104.5959377
Durango	General Simon Bolivar	24.6879934	-103.2238096
Durango	Gomez Palacio	25.56815	-103.491798
Durango	Guadalupe Victoria	24.1252191	-104.5324625
Durango	Guanacevi	25.9451899	-105.8966981
Durango	Hidalgo	24.0293353	-104.6743598
Durango	Inde	25.9104779	-105.2214354
Durango	Lerdo	25.53965	-103.517097
Durango	Mapimi	25.833708	-103.8487392
Durango	Mezquital	23.4746427	-104.3939719
Durango	Nazas	25.2339934	-104.1191066
Durango	Nombre de Dios	23.8482422	-104.2441169
Durango	Nuevo Ideal	24.8874532	-105.0707236
Durango	Ocampo	24.0072255	-104.6662523
Durango	Otaez	25.5862681	-103.5130326
Durango	Panuco de Coronado	24.5601009	-104.3728031
Durango	Penon Blanco	24.7833333	-104.0333333
Durango	Poanas	24.0754582	-104.586219
Durango	Pueblo Nuevo	25.2934687	-103.9984108
Durango	Rodeo	25.1809719	-104.5557836
Durango	San Bernardo	26.0033309	-105.5233311
Durango	San Dimas	24.149736	-105.955324
Durango	San Juan de Guadalupe	24.6326164	-102.7775806
Durango	San Juan del Rio	24.7825839	-104.4575171
Durango	San Luis del Cordero	25.417115	-104.275006
Durango	San Pedro del Gallo	25.5626327	-104.2894946
Durango	Santa Clara	24.4756229	-103.3568246
Durango	Santiago Papasquiaro	25.0438889	-105.4191667
Durango	Suchil	23.626745	-103.921106
Durango	Tamazula	24.9683887	-106.9677971
Durango	Tepehuanes	25.3448299	-105.7183001
Durango	Tlahualilo	26.074551	-103.397003
Durango	Topia	25.2125467	-106.5696411
Durango	Vicente Guerrero	24.0058779	-104.6801004
Guanajuato	Abasolo	20.4533454	-101.5312631
